Anomali_2978,((120.5, 316.5), (335.0, 387.5))
Anomali_2979,((308.0, 404.5), (149.5, 271.0))
Anomali_2980,((149.5, 271.0), (448.5, 141.0))
Anomali_2981,((448.5, 141.0), (532.0, 61.5))
Anomali_2982,((532.0, 61.5), (531.0, 183.0))
Anomali_2983,((531.0, 183.0), (721.5, 250.0))
Anomali_2984,((742.5, 274.5), (487.0, 332.5))
Anomali_2985,((487.0, 332.5), (183.5, 160.0))
Anomali_2986,((183.5, 160.0), (374.0, 227.0))
Anomali_2987,((374.0, 227.0), (635.5, 205.0))
Anomali_2988,((635.5, 205.0), (416.5, 54.0))
Anomali_2989,((416.5, 54.0), (128.0, 93.0))
Anomali_2990,((128.0, 93.0), (343.0, 164.0))
Anomali_2991,((343.0, 164.0), (518.5, 242.0))
Anomali_2992,((518.5, 242.0), (344.5, 341.5))
Anomali_2993,((344.5, 341.5), (139.0, 301.0))
Anomali_2994,((139.0, 301.0), (151.5, 88.5))
Anomali_2995,((151.5, 88.5), (499.0, 189.0))
Anomali_2996,((499.0, 189.0), (762.0, 268.0))
Anomali_2997,((762.0, 268.0), (676.0, 145.5))
Anomali_2998,((676.0, 145.5), (287.5, 173.5))
Anomali_2999,((287.5, 173.5), (91.5, 147.5))
Anomali_3000,((89.0, 168.5), (388.0, 261.0))
Anomali_3001,((388.0, 261.0), (725.0, 245.5))
Anomali_3002,((725.0, 245.5), (421.5, 295.5))
Anomali_3003,((358.0, 299.0), (524.5, 140.0))
Anomali_3004,((524.5, 140.0), (653.0, 88.5))
Anomali_3005,((653.0, 88.5), (457.0, 285.0))
Anomali_3006,((457.0, 285.0), (153.5, 335.0))
Anomali_3007,((153.5, 335.0), (283.5, 162.5))
Anomali_3008,((283.5, 162.5), (342.5, 79.0))
Anomali_3009,((342.5, 79.0), (209.5, 50.0))
Anomali_3010,((209.5, 50.0), (339.5, 100.0))
Anomali_3011,((339.5, 100.0), (554.0, 171.0))
Anomali_3012,((554.0, 171.0), (373.0, 134.0))
Anomali_3013,((373.0, 134.0), (263.0, 230.5))
Anomali_3014,((263.0, 230.5), (310.0, 360.0))
Anomali_3015,((310.0, 360.0), (201.0, 335.0))
Anomali_3016,((201.0, 335.0), (115.0, 213.0))
Anomali_3017,((115.0, 213.0), (329.5, 61.5))
Anomali_3018,((360.0, 116.5), (467.0, 41.0))
Anomali_3019,((467.0, 41.0), (320.5, 123.5))
Anomali_3020,((320.5, 123.5), (319.5, 245.0))
Anomali_3021,((319.5, 245.0), (511.5, 191.0))
Anomali_3022,((511.5, 191.0), (365.0, 51.0))
Anomali_3023,((341.0, 47.0), (570.5, 107.5))
Anomali_3024,((570.5, 107.5), (400.0, 186.5))
Anomali_3025,((400.0, 186.5), (228.0, 164.5))
Anomali_3026,((228.0, 164.5), (549.5, 160.0))
Anomali_3027,((549.5, 160.0), (632.5, 303.0))
Anomali_3028,((632.5, 303.0), (258.5, 219.5))
Anomali_3029,((219.5, 226.5), (302.5, 369.5))
Anomali_3030,((302.5, 369.5), (470.0, 311.5))
Anomali_3031,((470.0, 311.5), (757.0, 171.5))
Anomali_3032,((757.0, 171.5), (707.5, 63.0))
Anomali_3033,((707.5, 63.0), (658.0, 177.0))
Anomali_3034,((658.0, 177.0), (751.5, 213.0))
Anomali_3035,((751.5, 213.0), (725.5, 108.5))
Anomali_3036,((722.5, 129.0), (466.0, 85.5))
Anomali_3037,((466.0, 85.5), (140.0, 10.0))
Anomali_3038,((140.0, 10.0), (332.0, 178.5))
Anomali_3039,((332.0, 178.5), (584.5, 364.0))
Anomali_3040,((584.5, 364.0), (559.0, 259.0))
Anomali_3041,((627.0, 190.5), (408.0, 261.5))
Anomali_3042,((408.0, 261.5), (275.0, 232.5))
Anomali_3043,((275.0, 232.5), (491.0, 182.5))
Anomali_3044,((491.0, 182.5), (357.0, 275.0))
Anomali_3045,((357.0, 275.0), (209.0, 256.5))
Anomali_3046,((254.0, 285.0), (506.5, 248.5))
Anomali_3047,((506.5, 248.5), (698.5, 194.5))
Anomali_3048,((698.5, 194.5), (612.5, 294.5))
Anomali_3049,((624.5, 304.5), (297.0, 128.0))
Anomali_3050,((297.0, 128.0), (101.0, 102.0))
Anomali_3051,((101.0, 102.0), (315.5, 173.0))
Anomali_3052,((315.5, 173.0), (553.0, 147.0))
Anomali_3053,((553.0, 147.0), (379.5, 246.5))
Anomali_3054,((352.5, 263.5), (591.5, 116.0))
Anomali_3055,((591.5, 116.0), (457.0, 208.5))
Anomali_3056,((353.0, 118.0), (147.5, 300.0))
Anomali_3057,((147.5, 300.0), (362.0, 371.5))
Anomali_3058,((362.0, 371.5), (468.0, 195.0))
Anomali_3059,((468.0, 195.0), (575.5, 119.0))
Anomali_3060,((575.5, 119.0), (489.5, 219.0))
Anomali_3061,((489.5, 219.0), (139.0, 139.5))
Anomali_3062,((207.0, 71.0), (458.0, 156.0))
Anomali_3063,((458.0, 156.0), (432.5, 274.0))
Anomali_3064,((432.5, 274.0), (176.0, 230.5))
Anomali_3065,((176.0, 230.5), (280.5, 175.5))
Anomali_3066,((253.5, 192.5), (119.0, 285.0))
Anomali_3067,((119.0, 285.0), (525.5, 302.0))
Anomali_3068,((525.5, 302.0), (716.0, 146.5))
Anomali_3069,((716.0, 146.5), (327.5, 175.0))
Anomali_3070,((327.5, 175.0), (287.0, 304.0))
Anomali_3071,((287.0, 304.0), (610.5, 400.5))
Anomali_3072,((610.5, 400.5), (624.0, 288.5))
Anomali_3073,((624.0, 288.5), (334.0, 226.5))
Anomali_3074,((334.0, 226.5), (317.5, 359.0))
Anomali_3075,((317.5, 359.0), (663.5, 358.0))
Anomali_3076,((663.5, 358.0), (529.5, 228.0))
Anomali_3077,((529.5, 228.0), (528.5, 127.5))
Anomali_3078,((528.5, 127.5), (827.5, 220.5))
Anomali_3079,((827.5, 220.5), (570.5, 177.0))
Anomali_3080,((570.5, 177.0), (196.0, 93.5))
Anomali_3081,((196.0, 93.5), (255.0, 232.5))
Anomali_3082,((255.0, 232.5), (563.5, 340.0))
Anomali_3083,((500.5, 343.5), (474.5, 238.5))
Anomali_3084,((474.5, 238.5), (726.5, 201.5))
Anomali_3085,((654.5, 190.0), (398.0, 146.5))
Anomali_3086,((398.0, 146.5), (528.0, 196.5))
Anomali_3087,((528.0, 196.5), (635.5, 343.5))
Anomali_3088,((632.5, 364.0), (690.0, 180.0))
Anomali_3089,((690.0, 180.0), (494.0, 154.0))
Anomali_3090,((494.0, 154.0), (322.0, 132.0))
Anomali_3091,((322.0, 132.0), (165.0, 99.0))
Anomali_3092,((165.0, 99.0), (200.0, 234.0))
Anomali_3093,((200.0, 234.0), (460.0, 334.0))
Anomali_3094,((528.0, 265.5), (333.0, 118.0))
Anomali_3095,((333.0, 118.0), (176.0, 85.0))
Anomali_3096,((176.0, 85.0), (392.0, 257.0))
Anomali_3097,((392.0, 257.0), (654.5, 336.0))
Anomali_3098,((654.5, 336.0), (496.0, 202.0))
Anomali_3099,((496.0, 202.0), (277.5, 273.0))
Anomali_3100,((277.5, 273.0), (383.5, 319.0))
Anomali_3101,((463.5, 260.5), (615.0, 335.0))
Anomali_3102,((612.5, 355.5), (200.0, 157.5))
Anomali_3103,((200.0, 157.5), (174.0, 53.0))
Anomali_3104,((174.0, 53.0), (233.0, 192.0))
Anomali_3105,((206.5, 208.5), (335.0, 157.5))
Anomali_3106,((335.0, 157.5), (463.5, 106.5))
Anomali_3107,((463.5, 106.5), (282.5, 70.0))
Anomali_3108,((282.5, 70.0), (220.5, 174.5))
Anomali_3109,((220.5, 174.5), (326.5, 220.5))
Anomali_3110,((326.5, 220.5), (166.5, 208.0))
Anomali_3111,((234.5, 139.5), (293.5, 56.0))
Anomali_3112,((293.5, 56.0), (268.0, 173.5))
Anomali_3113,((205.0, 177.0), (140.0, 79.5))
Anomali_3114,((140.0, 79.5), (522.0, 92.5))
Anomali_3115,((522.0, 92.5), (735.5, 62.5))
Anomali_3116,((735.5, 62.5), (503.0, 245.5))
Anomali_3117,((503.0, 245.5), (299.0, 306.0))
Anomali_3118,((299.0, 306.0), (443.0, 244.0))
Anomali_3119,((443.0, 244.0), (765.0, 239.5))
Anomali_3120,((786.0, 264.0), (530.5, 321.5))
Anomali_3121,((576.0, 350.0), (791.0, 421.0))
Anomali_3122,((791.0, 421.0), (587.0, 258.5))
Anomali_3123,((587.0, 258.5), (392.0, 111.0))
Anomali_3124,((392.0, 111.0), (280.5, 107.0))
Anomali_3125,((280.5, 107.0), (385.0, 52.5))
Anomali_3126,((385.0, 52.5), (344.5, 181.0))
Anomali_3127,((344.5, 181.0), (248.0, 388.0))
Anomali_3128,((248.0, 388.0), (307.0, 304.5))
Anomali_3129,((307.0, 304.5), (159.0, 286.0))
Anomali_3130,((159.0, 286.0), (337.0, 343.5))
Anomali_3131,((337.0, 343.5), (721.0, 235.0))
Anomali_3132,((721.0, 235.0), (587.0, 105.0))
Anomali_3133,((587.0, 105.0), (345.0, 51.0))
Anomali_3134,((345.0, 51.0), (597.5, 237.0))
Anomali_3135,((597.5, 237.0), (774.5, 416.0))
Anomali_3136,((774.5, 416.0), (541.5, 376.5))
Anomali_3137,((541.5, 376.5), (324.0, 326.0))
Anomali_3138,((324.0, 326.0), (229.0, 189.0))
Anomali_3139,((250.5, 213.5), (473.0, 198.5))
Anomali_3140,((473.0, 198.5), (616.5, 136.5))
Anomali_3141,((616.5, 136.5), (591.0, 254.5))
Anomali_3142,((636.5, 283.0), (503.5, 253.5))
Anomali_3143,((503.5, 253.5), (562.5, 170.0))
Anomali_3144,((562.5, 170.0), (691.0, 119.0))
Anomali_3145,((691.0, 119.0), (650.5, 248.0))
Anomali_3146,((650.5, 248.0), (576.5, 358.0))
Anomali_3147,((576.5, 358.0), (200.5, 173.5))
Anomali_3148,((200.5, 173.5), (415.5, 22.5))
Anomali_3149,((415.5, 22.5), (823.5, 140.5))
Anomali_3150,((823.5, 140.5), (482.0, 298.0))
Anomali_3151,((482.0, 298.0), (71.0, 201.0))
Anomali_3152,((71.0, 201.0), (84.5, 89.5))
Anomali_3153,((84.5, 89.5), (432.0, 189.5))
Anomali_3154,((432.0, 189.5), (538.0, 235.0))
Anomali_3155,((538.0, 235.0), (428.0, 109.0))
Anomali_3156,((428.0, 109.0), (606.0, 167.0))
Anomali_3157,((606.0, 167.0), (604.5, 288.5))
Anomali_3158,((604.5, 288.5), (410.0, 141.0))
Anomali_3159,((346.5, 144.5), (357.5, 275.5))
Anomali_3160,((357.5, 275.5), (223.5, 145.5))
Anomali_3161,((223.5, 145.5), (317.0, 182.0))
Anomali_3162,((317.0, 182.0), (531.5, 253.0))
Anomali_3163,((531.5, 253.0), (673.5, 90.0))
Anomali_3164,((673.5, 90.0), (708.5, 225.5))
Anomali_3165,((708.5, 225.5), (598.5, 322.0))
Anomali_3166,((598.5, 322.0), (643.5, 128.0))
Anomali_3167,((643.5, 128.0), (557.5, 228.0))
Anomali_3168,((557.5, 228.0), (278.5, 281.5))
Anomali_3169,((278.5, 281.5), (106.5, 259.5))
Anomali_3170,((106.5, 259.5), (334.5, 219.0))
Anomali_3171,((334.5, 219.0), (611.0, 186.5))
Anomali_3172,((656.5, 215.0), (329.0, 260.5))
Anomali_3173,((329.0, 260.5), (327.5, 382.0))
Anomali_3174,((327.5, 382.0), (628.0, 353.0))
Anomali_3175,((628.0, 353.0), (457.5, 209.5))
Anomali_3176,((370.0, 209.0), (235.5, 301.5))
Anomali_3177,((235.5, 301.5), (234.0, 200.5))
Anomali_3178,((234.0, 200.5), (400.5, 264.0))
Anomali_3179,((337.0, 267.5), (406.5, 77.0))
Anomali_3180,((406.5, 77.0), (357.0, 191.0))
Anomali_3181,((357.0, 191.0), (200.0, 381.0))
Anomali_3182,((148.5, 393.5), (519.0, 397.0))
Anomali_3183,((519.0, 397.0), (625.0, 220.5))
Anomali_3184,((625.0, 220.5), (342.5, 72.0))
Anomali_3185,((342.5, 72.0), (362.5, 218.0))
Anomali_3186,((362.5, 218.0), (289.0, 328.5))
Anomali_3187,((289.0, 328.5), (419.0, 156.0))
Anomali_3188,((419.0, 156.0), (502.0, 76.0))
Anomali_3189,((502.0, 76.0), (476.0, 194.0))
Anomali_3190,((476.0, 194.0), (364.5, 190.0))
Anomali_3191,((338.0, 206.5), (646.0, 313.5))
Anomali_3192,((646.0, 313.5), (449.5, 288.0))
Anomali_3193,((449.5, 288.0), (292.5, 255.0))
Anomali_3194,((329.0, 268.5), (195.0, 138.5))
Anomali_3195,((195.0, 138.5), (347.5, 91.5))
Anomali_3196,((347.5, 91.5), (522.5, 170.0))
Anomali_3197,((522.5, 170.0), (325.0, 265.5))
Anomali_3198,((325.0, 265.5), (165.5, 253.5))
Anomali_3199,((165.5, 253.5), (91.5, 141.0))
Anomali_3200,((91.5, 141.0), (198.5, 287.5))
Anomali_3201,((198.5, 287.5), (461.5, 366.5))
Anomali_3202,((461.5, 366.5), (350.0, 362.0))
Anomali_3203,((474.5, 231.0), (279.5, 306.5))
Anomali_3204,((279.5, 306.5), (580.0, 277.0))
Anomali_3205,((516.5, 280.0), (467.0, 171.5))
Anomali_3206,((467.0, 171.5), (790.5, 45.5))
Anomali_3207,((790.5, 45.5), (765.0, 163.5))
Anomali_3208,((765.0, 163.5), (475.0, 324.0))
Anomali_3209,((475.0, 324.0), (217.0, 402.0))
Anomali_3210,((217.0, 402.0), (430.5, 372.0))
Anomali_3211,((430.5, 372.0), (405.0, 267.5))
Anomali_3212,((405.0, 267.5), (234.0, 124.0))
Anomali_3213,((234.0, 124.0), (401.5, 65.5))
Anomali_3214,((356.5, 114.5), (461.0, 282.0))
Anomali_3215,((461.0, 282.0), (496.0, 417.0))
Anomali_3216,((496.0, 417.0), (627.5, 345.0))
Anomali_3217,((603.5, 341.5), (229.0, 258.5))
Anomali_3218,((141.5, 257.5), (549.5, 375.0))
Anomali_3219,((572.0, 278.0), (463.5, 253.0))
Anomali_3220,((486.5, 156.0), (207.0, 209.5))
Anomali_3221,((207.0, 209.5), (266.0, 349.0))
Anomali_3222,((266.0, 349.0), (527.5, 327.0))
Anomali_3223,((488.0, 334.0), (379.0, 309.0))
Anomali_3224,((379.0, 309.0), (269.0, 183.0))
Anomali_3225,((191.0, 213.0), (356.0, 175.5))
Anomali_3226,((356.0, 175.5), (631.0, 264.0))
Anomali_3227,((631.0, 264.0), (389.5, 209.5))
Anomali_3228,((389.5, 209.5), (219.0, 288.5))
Anomali_3229,((219.0, 288.5), (457.5, 363.5))
Anomali_3230,((457.5, 363.5), (502.5, 169.5))
Anomali_3231,((502.5, 169.5), (223.5, 223.5))
Anomali_3232,((223.5, 223.5), (222.5, 345.0))
Anomali_3233,((222.5, 345.0), (367.5, 161.0))
Anomali_3234,((316.0, 174.0), (470.0, 227.5))
Anomali_3235,((470.0, 227.5), (299.5, 306.5))
Anomali_3236,((299.5, 306.5), (213.5, 184.5))
Anomali_3237,((213.5, 184.5), (488.5, 273.5))
Anomali_3238,((488.5, 273.5), (608.0, 430.0))
Anomali_3239,((608.0, 430.0), (365.0, 274.5))
Anomali_3240,((348.5, 184.5), (551.0, 246.0))
Anomali_3241,((648.0, 277.0), (382.5, 219.0))
Anomali_3242,((382.5, 219.0), (381.0, 118.5))
Anomali_3243,((381.0, 118.5), (319.0, 222.5))
Anomali_3244,((319.0, 222.5), (387.0, 376.0))
Anomali_3245,((387.0, 376.0), (600.0, 346.5))
Anomali_3246,((600.0, 346.5), (333.0, 187.5))
Anomali_3247,((333.0, 187.5), (463.0, 237.0))
Anomali_3248,((463.0, 237.0), (701.5, 312.0))
Anomali_3249,((701.5, 312.0), (543.0, 178.5))
Anomali_3250,((543.0, 178.5), (323.0, 149.0))
Anomali_3251,((305.0, 180.5), (471.0, 244.0))
Anomali_3252,((471.0, 244.0), (723.5, 207.0))
Anomali_3253,((723.5, 207.0), (613.5, 81.0))
Anomali_3254,((613.5, 81.0), (332.5, 34.0))
Anomali_3255,((332.5, 34.0), (400.5, 188.0))
Anomali_3256,((313.0, 187.5), (130.5, 49.5))
Anomali_3257,((104.0, 66.5), (317.0, 37.0))
Anomali_3258,((317.0, 37.0), (676.5, 147.0))
Anomali_3259,((676.5, 147.0), (444.0, 330.0))
Anomali_3260,((356.5, 329.0), (523.0, 170.0))
Anomali_3261,((523.0, 170.0), (651.5, 119.0))
Anomali_3262,((651.5, 119.0), (802.5, 193.5))
Anomali_3263,((802.5, 193.5), (630.5, 171.5))
Anomali_3264,((630.5, 171.5), (280.5, 92.0))
Anomali_3265,((280.5, 92.0), (61.5, 163.5))
Anomali_3266,((61.5, 163.5), (60.0, 285.0))
Anomali_3267,((60.0, 285.0), (288.5, 244.0))
Anomali_3268,((288.5, 244.0), (501.5, 214.5))
Anomali_3269,((394.5, 144.5), (393.0, 44.0))
Anomali_3270,((429.5, 57.5), (620.0, 125.0))
Anomali_3271,((620.0, 125.0), (508.5, 120.5))
Anomali_3272,((508.5, 120.5), (398.0, 217.0))
Anomali_3273,((398.0, 217.0), (457.0, 356.0))
Anomali_3274,((457.0, 356.0), (285.0, 334.0))
Anomali_3275,((285.0, 334.0), (546.5, 312.0))
Anomali_3276,((543.5, 332.5), (263.0, 285.0))
Anomali_3277,((275.5, 295.0), (165.0, 391.5))
Anomali_3278,((165.0, 391.5), (379.5, 240.0))
Anomali_3279,((379.5, 240.0), (679.0, 110.0))
Anomali_3280,((615.5, 113.5), (420.5, 188.5))
Anomali_3281,((420.5, 188.5), (155.0, 352.5))
Anomali_3282,((235.5, 294.0), (521.0, 276.0))
Anomali_3283,((473.0, 268.5), (183.0, 206.5))
Anomali_3284,((183.0, 206.5), (421.5, 281.5))
Anomali_3285,((421.5, 281.5), (297.5, 267.0))
Anomali_3286,((297.5, 267.0), (294.5, 65.0))
Anomali_3287,((294.5, 65.0), (485.0, 132.5))
Anomali_3288,((530.5, 161.0), (529.0, 60.0))
Anomali_3289,((529.0, 60.0), (287.5, 228.5))
Anomali_3290,((239.5, 220.5), (238.0, 342.5))
Anomali_3291,((238.0, 342.5), (430.0, 288.0))
Anomali_3292,((430.0, 288.0), (584.5, 341.5))
Anomali_3293,((584.5, 341.5), (450.0, 211.5))
Anomali_3294,((450.0, 211.5), (509.0, 128.0))
Anomali_3295,((509.0, 128.0), (661.5, 303.5))
Anomali_3296,((661.5, 303.5), (611.5, 417.5))
Anomali_3297,((611.5, 417.5), (657.0, 223.5))
Anomali_3298,((657.0, 223.5), (616.5, 129.5))
Anomali_3299,((616.5, 129.5), (721.0, 297.0))
Anomali_3300,((721.0, 297.0), (671.5, 188.5))
Anomali_3301,((671.5, 188.5), (344.0, 234.5))
Anomali_3302,((341.0, 255.5), (460.5, 189.5))
Anomali_3303,((542.0, 231.5), (431.5, 105.5))
Anomali_3304,((368.5, 108.5), (388.5, 254.5))
Anomali_3305,((470.0, 297.0), (360.0, 171.0))
Anomali_3306,((404.0, 98.5), (703.0, 191.0))
Anomali_3307,((703.0, 191.0), (485.5, 140.5))
Anomali_3308,((469.0, 51.0), (395.5, 161.0))
Anomali_3309,((395.5, 161.0), (238.5, 128.0))
Anomali_3310,((238.5, 128.0), (345.5, 52.5))
Anomali_3311,((345.5, 52.5), (536.0, 119.5))
Anomali_3312,((536.0, 119.5), (471.5, 244.0))
Anomali_3313,((471.5, 244.0), (144.0, 290.0))
Anomali_3314,((144.0, 290.0), (335.5, 236.0))
Anomali_3315,((426.5, 293.0), (377.0, 184.5))
Anomali_3316,((377.0, 184.5), (327.5, 76.0))
Anomali_3317,((324.5, 96.5), (199.0, 204.0))
Anomali_3318,((199.0, 204.0), (498.0, 296.5))
Anomali_3319,((498.0, 296.5), (448.5, 187.5))
Anomali_3320,((492.5, 115.0), (597.0, 282.5))
Anomali_3321,((597.0, 282.5), (244.0, 224.0))
Anomali_3322,((244.0, 224.0), (155.0, 122.5))
Anomali_3323,((155.0, 122.5), (501.0, 122.0))
Anomali_3324,((501.0, 122.0), (523.5, 247.5))
Anomali_3325,((523.5, 247.5), (220.0, 297.0))
Anomali_3326,((220.0, 297.0), (193.0, 91.5))
Anomali_3327,((166.0, 108.5), (380.5, 180.0))
Anomali_3328,((403.0, 83.0), (377.5, 200.5))
Anomali_3329,((377.5, 200.5), (521.5, 361.0))
Anomali_3330,((521.5, 361.0), (363.0, 227.0))
Anomali_3331,((380.0, 171.5), (221.5, 260.5))
Anomali_3332,((221.5, 260.5), (421.0, 342.5))
Anomali_3333,((421.0, 342.5), (660.0, 195.0))
Anomali_3334,((660.0, 195.0), (371.5, 234.0))
Anomali_3335,((417.0, 262.5), (631.5, 111.0))
Anomali_3336,((631.5, 111.0), (473.0, 199.5))
Anomali_3337,((473.0, 199.5), (192.0, 152.5))
Anomali_3338,((260.0, 84.0), (304.0, 234.0))
Anomali_3339,((304.0, 234.0), (254.5, 348.0))
Anomali_3340,((254.5, 348.0), (530.0, 214.0))
Anomali_3341,((530.0, 214.0), (357.5, 192.0))
Anomali_3342,((357.5, 192.0), (307.5, 306.0))
Anomali_3343,((280.5, 323.0), (373.0, 258.5))
Anomali_3344,((373.0, 258.5), (805.5, 157.5))
Anomali_3345,((805.5, 157.5), (779.5, 275.0))
Anomali_3346,((779.5, 275.0), (729.5, 389.0))
Anomali_3347,((729.5, 389.0), (643.5, 267.0))
Anomali_3348,((643.5, 267.0), (690.5, 173.5))
Anomali_3349,((690.5, 173.5), (796.5, 219.5))
Anomali_3350,((796.5, 219.5), (552.0, 186.0))
Anomali_3351,((552.0, 186.0), (369.5, 270.5))
Anomali_3352,((369.5, 270.5), (197.5, 248.5))
Anomali_3353,((197.5, 248.5), (63.5, 118.5))
Anomali_3354,((63.5, 118.5), (338.5, 207.5))
Anomali_3355,((338.5, 207.5), (684.5, 207.0))
Anomali_3356,((684.5, 207.0), (403.5, 159.5))
Anomali_3357,((403.5, 159.5), (183.0, 130.0))
Anomali_3358,((183.0, 130.0), (349.5, 193.5))
Anomali_3359,((349.5, 193.5), (213.5, 185.0))
Anomali_3360,((213.5, 185.0), (366.0, 138.0))
Anomali_3361,((366.0, 138.0), (544.5, 195.5))
Anomali_3362,((566.0, 220.0), (477.0, 341.0))
Anomali_3363,((477.0, 341.0), (403.0, 228.5))
Anomali_3364,((415.5, 238.5), (570.0, 292.0))
Anomali_3365,((570.0, 292.0), (770.5, 252.5))
Anomali_3366,((770.5, 252.5), (420.0, 395.5))
Anomali_3367,((420.0, 395.5), (178.5, 341.0))
Anomali_3368,((178.5, 341.0), (199.5, 143.5))
Anomali_3369,((199.5, 143.5), (343.5, 81.5))
Anomali_3370,((343.5, 81.5), (596.0, 267.0))
Anomali_3371,((593.0, 288.0), (468.0, 173.0))
Anomali_3372,((468.0, 173.0), (598.0, 222.5))
Anomali_3373,((598.0, 222.5), (741.5, 160.5))
Anomali_3374,((741.5, 160.5), (438.0, 210.5))
Anomali_3375,((438.0, 210.5), (376.0, 314.5))
Anomali_3376,((376.0, 314.5), (676.5, 285.5))
Anomali_3377,((676.5, 285.5), (543.5, 256.5))
Anomali_3378,((543.5, 256.5), (241.5, 184.5))
Anomali_3379,((241.5, 184.5), (349.0, 108.5))
Anomali_3380,((349.0, 108.5), (455.0, 154.5))
Anomali_3381,((482.5, 230.5), (393.5, 129.0))
Anomali_3382,((393.5, 129.0), (569.0, 207.0))
Anomali_3383,((590.5, 232.0), (456.0, 102.5))
Anomali_3384,((476.0, 26.0), (426.5, 139.5))
Anomali_3385,((426.5, 139.5), (533.5, 286.5))
Anomali_3386,((504.0, 324.0), (594.5, 158.5))
Anomali_3387,((594.5, 158.5), (699.0, 103.5))
Anomali_3388,((624.0, 112.5), (465.5, 201.5))
Anomali_3389,((465.5, 201.5), (184.5, 377.0))
Anomali_3390,((184.5, 377.0), (251.0, 207.5))
Anomali_3391,((251.0, 207.5), (549.0, 199.0))
Anomali_3392,((549.0, 199.0), (584.0, 334.0))
Anomali_3393,((551.0, 392.5), (355.0, 367.0))
Anomali_3394,((396.0, 315.0), (237.5, 181.5))
Anomali_3395,((237.5, 181.5), (103.0, 274.0))
Anomali_3396,((100.5, 294.5), (400.0, 164.5))
Anomali_3397,((400.0, 164.5), (614.5, 236.0))
Anomali_3398,((551.0, 239.5), (442.0, 214.0))
Anomali_3399,((442.0, 214.0), (585.5, 151.5))
Anomali_3400,((585.5, 151.5), (714.0, 100.5))
Anomali_3401,((714.0, 100.5), (481.5, 284.0))
Anomali_3402,((481.5, 284.0), (309.5, 262.0))
Anomali_3403,((316.0, 313.5), (553.5, 287.5))
Anomali_3404,((553.5, 287.5), (406.0, 269.0))
Anomali_3405,((406.0, 269.0), (117.5, 308.0))
Anomali_3406,((117.5, 308.0), (333.5, 257.5))
Anomali_3407,((333.5, 257.5), (332.0, 156.5))
Anomali_3408,((332.0, 156.5), (306.0, 274.5))
Anomali_3409,((306.0, 274.5), (543.5, 248.5))
Anomali_3410,((543.5, 248.5), (734.0, 93.5))
Anomali_3411,((734.0, 93.5), (478.5, 151.0))
Anomali_3412,((478.5, 151.0), (235.5, 218.0))
Anomali_3413,((270.5, 131.0), (449.0, 188.5))
Anomali_3414,((449.0, 188.5), (423.5, 306.0))
Anomali_3415,((423.5, 306.0), (289.0, 176.0))
Anomali_3416,((289.0, 176.0), (419.0, 226.0))
Anomali_3417,((419.0, 226.0), (502.5, 369.0))
Anomali_3418,((502.5, 369.0), (369.5, 340.0))
Anomali_3419,((369.5, 340.0), (105.0, 383.0))
Anomali_3420,((105.0, 383.0), (198.5, 196.5))
Anomali_3421,((198.5, 196.5), (522.0, 70.5))
Anomali_3422,((522.0, 70.5), (643.0, 105.5))
Anomali_3423,((643.0, 105.5), (387.5, 163.0))
Anomali_3424,((387.5, 163.0), (131.0, 342.0))
Anomali_3425,((128.5, 362.5), (343.0, 211.5))
Anomali_3426,((343.0, 211.5), (510.5, 153.5))
Anomali_3427,((510.5, 153.5), (616.5, 199.5))
Anomali_3428,((616.5, 199.5), (745.0, 148.5))
Anomali_3429,((745.0, 148.5), (479.0, 90.0))
Anomali_3430,((479.0, 90.0), (68.5, 215.5))
Anomali_3431,((68.5, 215.5), (162.5, 252.0))
Anomali_3432,((162.5, 252.0), (487.0, 226.5))
Anomali_3433,((487.0, 226.5), (740.5, 290.5))
Anomali_3434,((740.5, 290.5), (547.0, 244.0))
Anomali_3435,((508.0, 251.0), (723.0, 322.0))
Anomali_3436,((723.0, 322.0), (628.0, 185.0))
Anomali_3437,((628.0, 185.0), (542.0, 63.0))
Anomali_3438,((542.0, 63.0), (285.0, 242.0))
Anomali_3439,((285.0, 242.0), (187.0, 348.0))
Anomali_3440,((264.5, 310.5), (588.0, 184.5))
Anomali_3441,((588.0, 184.5), (440.0, 166.5))
Anomali_3442,((440.0, 166.5), (268.0, 367.0))
Anomali_3443,((268.0, 367.0), (481.0, 337.0))
Anomali_3444,((481.0, 337.0), (586.5, 160.5))
Anomali_3445,((586.5, 160.5), (368.0, 232.0))
Anomali_3446,((368.0, 232.0), (294.5, 342.0))
Anomali_3447,((294.5, 342.0), (376.0, 161.5))
Anomali_3448,((376.0, 161.5), (133.0, 228.5))
Anomali_3449,((133.0, 228.5), (372.0, 303.5))
Anomali_3450,((372.0, 303.5), (332.5, 88.0))
Anomali_3451,((332.5, 88.0), (29.0, 137.5))
Anomali_3452,((29.0, 137.5), (173.0, 298.0))
Anomali_3453,((173.0, 298.0), (387.5, 369.5))
Anomali_3454,((387.5, 369.5), (517.5, 419.5))
Anomali_3455,((552.5, 332.0), (356.0, 306.0))
Anomali_3456,((356.0, 306.0), (486.0, 356.0))
Anomali_3457,((486.0, 356.0), (654.0, 298.0))
Anomali_3458,((654.0, 298.0), (265.5, 326.5))
Anomali_3459,((265.5, 326.5), (443.5, 384.0))
